hs_contact_id,user_id,email,first_name,last_name,country,lifecycle_stage,lead_source,plan,created_date,last_activity_date,industry,company_size,subscribed_to_marketing
hs_c_d9a8b71195,usr_01572,noah.scott36@company.io,Noah,Scott,United States,lead,Paid Social,free,2024-06-27,2024-07-13,Media,1-10,True
hs_c_68bf86ddcd,usr_01574,hannah.king23@startup.ai,Hannah,King,United States,customer,Paid Search,pro,2024-06-27,2024-07-14,Media,1-10,True
hs_c_490054db92,usr_01575,liam.scott41@company.io,Liam,Scott,Singapore,lead,Referral,free,2024-06-27,2024-08-19,Finance,1-10,True
hs_c_b22c93d3f4,usr_01576,robert.adams64@digital.com,Robert,Adams,United States,customer,Paid Search,pro,2024-06-27,2024-07-18,Consulting,11-50,True
hs_c_af0c5fac24,usr_01577,richard.thompson57@startup.ai,Richard,Thompson,France,customer,Referral,business,2024-06-27,2024-07-06,Healthcare,1-10,True
hs_c_dfd832b456,usr_01581,nathan.thompson69@startup.ai,Nathan,Thompson,United States,customer,Paid Search,pro,2024-06-28,2024-08-27,Healthcare,11-50,True
hs_c_2537c57f01,usr_01582,william.baker79@techcorp.com,William,Baker,United States,customer,Paid Search,business,2024-06-28,2024-08-03,Real Estate,1-10,False
hs_c_a9edfbc6fb,usr_01583,liam.harris32@gmail.com,Liam,Harris,Italy,customer,Organic Search,pro,2024-06-28,2024-07-19,Legal,1-10,True
hs_c_14f025cd55,usr_01585,sophia.white38@gmail.com,Sophia,White,United States,customer,Referral,pro,2024-06-29,2024-07-26,E-commerce,1-10,True
hs_c_15c94a54d4,usr_01588,brandon.green48@ventures.co,Brandon,Green,United States,lead,Paid Search,free,2024-06-29,2024-06-30,Healthcare,1-10,True
hs_c_b1b2e8278c,usr_01590,jessica.wang65@outlook.com,Jessica,Wang,Canada,customer,Referral,pro,2024-06-29,2024-07-23,Media,51-200,True
hs_c_9ed97076f2,usr_01592,sophia.moore80@labs.dev,Sophia,Moore,India,lead,Organic Search,free,2024-06-29,2024-07-01,Media,11-50,True
hs_c_89ef7e71cd,usr_01594,aiden.brown91@labs.dev,Aiden,Brown,United States,customer,Paid Search,pro,2024-06-29,2024-07-07,Consulting,1-10,False
hs_c_17c4731197,usr_01595,abigail.scott73@techcorp.com,Abigail,Scott,United States,customer,Organic Search,pro,2024-06-30,2024-08-19,Finance,51-200,True
hs_c_aaee944b6a,usr_01597,charles.wang30@startup.ai,Charles,Wang,United States,lead,Paid Social,free,2024-06-30,2024-07-01,Real Estate,51-200,True
hs_c_5bd6294889,usr_01599,john.scott79@outlook.com,John,Scott,India,customer,Paid Search,business,2024-06-30,2024-07-16,Marketing,51-200,True
hs_c_aaca051d7f,usr_01600,isabella.anderson77@company.io,Isabella,Anderson,United States,lead,Referral,free,2024-06-30,2024-07-22,Consulting,1-10,False
hs_c_f81710fe28,usr_01602,oliver.baker90@ventures.co,Oliver,Baker,United States,lead,Organic Search,free,2024-07-01,2024-07-31,Media,1-10,True
hs_c_e69ebf52dd,usr_01604,brian.carter12@labs.dev,Brian,Carter,United States,customer,Referral,pro,2024-07-01,2024-08-05,Consulting,11-50,False
hs_c_c77a518e66,usr_01605,richard.harris44@outlook.com,Richard,Harris,United States,lead,Paid Social,free,2024-07-01,2024-08-26,Media,1-10,True
hs_c_2444440436,usr_01606,jackson.thompson8@digital.com,Jackson,Thompson,United States,lead,Referral,free,2024-07-01,2024-08-01,Legal,1-10,True
hs_c_79b7c37fde,usr_01607,noah.miller68@gmail.com,Noah,Miller,United States,lead,Paid Social,free,2024-07-01,2024-08-21,SaaS,1-10,False
hs_c_4ee8f0788c,usr_01609,nathan.jones82@company.io,Nathan,Jones,United States,customer,Paid Search,business,2024-07-01,2024-08-25,Real Estate,11-50,True
hs_c_7587f67e8d,usr_01610,david.wang13@startup.ai,David,Wang,United States,lead,Paid Social,free,2024-07-01,2024-07-05,Consulting,51-200,False
hs_c_135fdf58bf,usr_01611,olivia.kim91@labs.dev,Olivia,Kim,United States,customer,Organic Search,pro,2024-07-02,2024-07-15,Consulting,51-200,True
hs_c_9fd6297fbf,usr_01612,barbara.mitchell5@digital.com,Barbara,Mitchell,United States,customer,Paid Search,pro,2024-07-02,2024-07-07,Legal,1-10,True
hs_c_feee4f33e9,usr_01616,abigail.lee32@startup.ai,Abigail,Lee,United States,customer,Referral,pro,2024-07-02,2024-08-26,Healthcare,1-10,True
hs_c_204ab9068c,usr_01618,natalie.patel12@works.io,Natalie,Patel,India,lead,Paid Search,free,2024-07-02,2024-08-29,Healthcare,51-200,False
hs_c_51846400a2,usr_01619,oliver.kim97@ventures.co,Oliver,Kim,Sweden,lead,Organic Search,free,2024-07-02,2024-08-08,Legal,51-200,False
hs_c_a42f6d089c,usr_01620,susan.young58@yahoo.com,Susan,Young,United States,customer,Paid Search,pro,2024-07-02,2024-07-13,E-commerce,11-50,True
hs_c_8e263e0e3f,usr_01624,jennifer.allen70@digital.com,Jennifer,Allen,UAE,lead,Paid Search,free,2024-07-03,2024-08-18,Consulting,51-200,True
hs_c_05d5409369,usr_01625,liam.brown39@gmail.com,Liam,Brown,United Kingdom,customer,Paid Search,pro,2024-07-03,2024-07-28,Education,1-10,False
hs_c_511121b49f,usr_01627,nathan.thomas28@gmail.com,Nathan,Thomas,France,customer,Referral,pro,2024-07-03,2024-07-29,Marketing,11-50,True
hs_c_553828ad19,usr_01628,tyler.harris92@outlook.com,Tyler,Harris,United States,customer,Paid Social,pro,2024-07-03,2024-07-27,E-commerce,11-50,True
hs_c_20ebee2f0e,usr_01630,michael.young85@company.io,Michael,Young,United States,customer,Paid Social,pro,2024-07-03,2024-07-26,Healthcare,1-10,False
hs_c_35251ff05b,usr_01633,victoria.allen53@techcorp.com,Victoria,Allen,United States,customer,Referral,pro,2024-07-04,2024-08-18,SaaS,11-50,True
hs_c_e0c1cd0c18,usr_01634,ava.moore33@labs.dev,Ava,Moore,United States,lead,Organic Search,free,2024-07-04,2024-08-11,Real Estate,1-10,False
hs_c_641454bfa2,usr_01635,hannah.adams17@labs.dev,Hannah,Adams,United States,customer,Paid Social,pro,2024-07-04,2024-07-08,E-commerce,1-10,True
hs_c_cdadc1a5e8,usr_01637,aiden.king88@techcorp.com,Aiden,King,United States,customer,Referral,business,2024-07-04,2024-08-27,Education,11-50,False
hs_c_b2621585b1,usr_01639,jennifer.lee67@yahoo.com,Jennifer,Lee,Germany,lead,Paid Social,free,2024-07-04,2024-08-31,SaaS,11-50,True
hs_c_401ba7f2a5,usr_01641,robert.jones79@ventures.co,Robert,Jones,United States,customer,Direct,pro,2024-07-04,2024-08-20,Healthcare,11-50,True
hs_c_68f44a7622,usr_01642,madison.taylor85@gmail.com,Madison,Taylor,Sweden,customer,Referral,pro,2024-07-04,2024-08-16,Legal,1-10,True
hs_c_d675ce5f03,usr_01644,nathan.thompson60@startup.ai,Nathan,Thompson,United States,customer,Referral,pro,2024-07-04,2024-08-26,E-commerce,51-200,True
hs_c_79cc7736b6,usr_01647,adam.martin72@techcorp.com,Adam,Martin,Singapore,customer,Paid Social,pro,2024-07-05,2024-07-25,Consulting,1-10,False
hs_c_3d4b0336fd,usr_01648,amelia.king88@outlook.com,Amelia,King,United States,customer,Paid Social,pro,2024-07-05,2024-09-03,Marketing,11-50,True
hs_c_049131d515,usr_01649,charlotte.wang93@digital.com,Charlotte,Wang,United States,customer,Paid Search,pro,2024-07-05,2024-08-10,Consulting,51-200,True
hs_c_42a03c6f7d,usr_01650,natalie.king19@gmail.com,Natalie,King,United States,customer,Referral,pro,2024-07-05,2024-07-27,Marketing,51-200,True
hs_c_5372a64ef2,usr_01651,james.baker8@digital.com,James,Baker,United States,lead,Paid Social,free,2024-07-05,2024-08-29,Education,51-200,True
hs_c_de557c41b3,usr_01652,michael.harris70@digital.com,Michael,Harris,United States,customer,Referral,pro,2024-07-05,2024-08-12,Marketing,1-10,True
hs_c_ea0cc7cd5c,usr_01658,tyler.wang17@ventures.co,Tyler,Wang,United States,lead,Direct,free,2024-07-06,2024-09-01,Healthcare,1-10,True
hs_c_2bad92695f,usr_01664,ryan.mitchell53@digital.com,Ryan,Mitchell,United States,customer,Referral,pro,2024-07-06,2024-08-11,SaaS,1-10,True
hs_c_096485b867,usr_01665,emma.lee67@ventures.co,Emma,Lee,United States,customer,Referral,pro,2024-07-06,2024-09-02,Education,1-10,True
hs_c_4e594d3f4c,usr_01666,mary.white86@digital.com,Mary,White,United States,customer,Paid Social,pro,2024-07-07,2024-08-11,Consulting,11-50,True
hs_c_c532cbb7a4,usr_01667,eric.kim74@ventures.co,Eric,Kim,United States,lead,Referral,free,2024-07-07,2024-08-18,E-commerce,1-10,True
hs_c_1dc1d9fa0e,usr_01668,emma.roberts98@yahoo.com,Emma,Roberts,United States,customer,Organic Search,pro,2024-07-07,2024-07-28,Media,11-50,True
hs_c_53f88e8b1c,usr_01669,elijah.flores87@gmail.com,Elijah,Flores,Spain,lead,Referral,free,2024-07-07,2024-07-13,Marketing,1-10,True
hs_c_420075d732,usr_01672,natalie.king44@labs.dev,Natalie,King,Brazil,customer,Paid Search,pro,2024-07-07,2024-07-17,Consulting,11-50,False
hs_c_bece474e29,usr_01676,michael.williams61@ventures.co,Michael,Williams,United States,customer,Paid Search,pro,2024-07-07,2024-08-24,Education,11-50,True
hs_c_f8f7c86643,usr_01677,david.johnson57@startup.ai,David,Johnson,UAE,customer,Paid Social,pro,2024-07-07,2024-07-23,Real Estate,51-200,True
hs_c_d0356ce3ae,usr_01678,david.mitchell86@labs.dev,David,Mitchell,United States,lead,Referral,free,2024-07-08,2024-09-01,Real Estate,11-50,True
hs_c_d3581cc39d,usr_01681,liam.young78@startup.ai,Liam,Young,United States,customer,Paid Search,pro,2024-07-08,2024-07-31,Media,1-10,True
hs_c_e7cb024982,usr_01682,evelyn.nguyen47@yahoo.com,Evelyn,Nguyen,United States,lead,Paid Search,free,2024-07-08,2024-07-18,Finance,1-10,False
hs_c_97ebee75a3,usr_01683,jackson.moore41@labs.dev,Jackson,Moore,United Kingdom,customer,Paid Social,pro,2024-07-08,2024-08-19,Consulting,1-10,True
hs_c_57ab7f0bee,usr_01684,hannah.martin58@techcorp.com,Hannah,Martin,United States,lead,Paid Search,free,2024-07-08,2024-08-03,Education,11-50,True
hs_c_a216d721cc,usr_01685,john.moore43@outlook.com,John,Moore,Spain,customer,Organic Search,pro,2024-07-08,2024-08-19,Legal,1-10,True
hs_c_369dd86301,usr_01688,ethan.wright55@works.io,Ethan,Wright,United States,lead,Referral,free,2024-07-09,2024-08-17,Education,51-200,True
hs_c_493e91586a,usr_01690,sarah.garcia86@outlook.com,Sarah,Garcia,Spain,lead,Referral,free,2024-07-09,2024-08-06,Healthcare,51-200,True
hs_c_17847cc430,usr_01691,james.wilson10@company.io,James,Wilson,United States,customer,Paid Search,pro,2024-07-09,2024-08-17,Consulting,11-50,True
hs_c_b87cac7149,usr_01692,robert.taylor10@outlook.com,Robert,Taylor,Canada,lead,Referral,free,2024-07-09,2024-07-30,SaaS,51-200,False
hs_c_62668d502d,usr_01693,eric.wright75@yahoo.com,Eric,Wright,India,customer,Referral,pro,2024-07-09,2024-08-14,Media,51-200,True
hs_c_eb60741267,usr_01694,brandon.miller91@gmail.com,Brandon,Miller,India,customer,Organic Search,pro,2024-07-09,2024-07-23,Consulting,1-10,True
hs_c_aeed156701,usr_01695,aaron.garcia92@outlook.com,Aaron,Garcia,United States,lead,Paid Search,free,2024-07-09,2024-08-19,Marketing,1-10,True
hs_c_b68ad4a7d5,usr_01696,mason.harris92@gmail.com,Mason,Harris,United States,customer,Paid Social,pro,2024-07-10,2024-08-06,Marketing,11-50,True
hs_c_b8bad9fac8,usr_01697,liam.chen26@labs.dev,Liam,Chen,United States,customer,Paid Social,pro,2024-07-10,2024-08-26,Media,51-200,True
hs_c_39227f0a86,usr_01699,charlotte.smith26@yahoo.com,Charlotte,Smith,United States,customer,Organic Search,pro,2024-07-10,2024-08-22,Finance,1-10,False
hs_c_eb77989040,usr_01700,tyler.wang90@outlook.com,Tyler,Wang,Canada,lead,Paid Search,free,2024-07-10,2024-08-30,Marketing,1-10,False
hs_c_647e96ffd7,usr_01702,elijah.nelson28@techcorp.com,Elijah,Nelson,Spain,customer,Paid Social,pro,2024-07-11,2024-09-04,Education,11-50,False
hs_c_315204246f,usr_01703,adam.scott1@works.io,Adam,Scott,United States,lead,Paid Search,free,2024-07-11,2024-08-20,Finance,11-50,True
hs_c_0082e8f289,usr_01706,eric.garcia99@digital.com,Eric,Garcia,United States,customer,Referral,pro,2024-07-11,2024-08-08,Healthcare,51-200,True
hs_c_f7bce8eb98,usr_01707,elijah.jones58@startup.ai,Elijah,Jones,Australia,customer,Organic Search,business,2024-07-11,2024-08-01,Healthcare,51-200,True
hs_c_f34eba1aac,usr_01709,aiden.jackson22@digital.com,Aiden,Jackson,United States,customer,Paid Social,pro,2024-07-11,2024-07-22,SaaS,51-200,True
hs_c_213bc7dc98,usr_01710,olivia.nelson52@startup.ai,Olivia,Nelson,Netherlands,customer,Referral,business,2024-07-11,2024-07-23,Media,11-50,True
hs_c_d875894a4e,usr_01711,william.taylor4@ventures.co,William,Taylor,United States,lead,Organic Search,free,2024-07-11,2024-08-30,Consulting,11-50,False
hs_c_e381b74574,usr_01713,lily.thomas24@digital.com,Lily,Thomas,United States,customer,Referral,pro,2024-07-11,2024-08-20,E-commerce,1-10,True
hs_c_e081acce8c,usr_01714,ethan.patel44@techcorp.com,Ethan,Patel,United States,customer,Paid Social,pro,2024-07-11,2024-08-25,E-commerce,1-10,True
hs_c_baea0589f3,usr_01715,lucas.adams71@techcorp.com,Lucas,Adams,United States,customer,Paid Search,pro,2024-07-11,2024-08-02,Finance,1-10,False
hs_c_01c0425616,usr_01717,lucas.brown9@outlook.com,Lucas,Brown,United States,lead,Paid Search,free,2024-07-11,2024-09-09,Healthcare,51-200,True
hs_c_0de6189151,usr_01720,ryan.allen16@digital.com,Ryan,Allen,Brazil,lead,Paid Social,free,2024-07-12,2024-09-02,Real Estate,1-10,True
hs_c_56c84269c0,usr_01721,jackson.young89@startup.ai,Jackson,Young,United States,customer,Paid Search,pro,2024-07-12,2024-08-21,Consulting,11-50,False
hs_c_5ede059a22,usr_01723,joseph.white41@company.io,Joseph,White,United States,customer,Paid Social,pro,2024-07-12,2024-08-12,Media,11-50,True
hs_c_156f71f1d4,usr_01725,natalie.harris32@company.io,Natalie,Harris,Singapore,lead,Referral,free,2024-07-12,2024-08-14,Media,51-200,True
hs_c_e8fc1e0cc4,usr_01726,tyler.johnson13@works.io,Tyler,Johnson,United States,lead,Paid Social,free,2024-07-12,2024-09-01,Education,1-10,True
hs_c_21f5cc8983,usr_01729,barbara.green32@labs.dev,Barbara,Green,United States,customer,Paid Search,business,2024-07-12,2024-08-16,E-commerce,51-200,False
hs_c_150faf4d8e,usr_01730,james.king62@digital.com,James,King,United States,customer,Paid Search,pro,2024-07-13,2024-07-31,Legal,1-10,True
hs_c_00bae2c5ec,usr_01731,brandon.moore41@labs.dev,Brandon,Moore,United States,lead,Referral,free,2024-07-13,2024-07-16,Real Estate,51-200,False
hs_c_88ff3d7e7a,usr_01732,adam.jackson38@outlook.com,Adam,Jackson,Singapore,lead,Paid Search,free,2024-07-13,2024-08-19,SaaS,51-200,False
hs_c_e39c3d8235,usr_01733,tyler.jackson37@works.io,Tyler,Jackson,Italy,customer,Paid Social,business,2024-07-13,2024-08-09,E-commerce,11-50,True
hs_c_0242c886aa,usr_01735,james.johnson48@outlook.com,James,Johnson,United States,lead,Paid Social,free,2024-07-13,2024-09-10,Media,1-10,False
hs_c_5ea5b0422c,usr_01737,logan.moore59@digital.com,Logan,Moore,United States,customer,Referral,business,2024-07-13,2024-08-08,Finance,1-10,True
hs_c_c26bc34736,usr_01739,noah.taylor71@ventures.co,Noah,Taylor,United States,lead,Referral,free,2024-07-14,2024-08-18,SaaS,51-200,False
hs_c_dc7715790c,usr_01740,ryan.king42@yahoo.com,Ryan,King,United States,customer,Paid Search,business,2024-07-14,2024-09-09,Real Estate,1-10,True
hs_c_e395eae745,usr_01741,hannah.young97@digital.com,Hannah,Young,United States,lead,Paid Social,free,2024-07-14,2024-07-26,Real Estate,1-10,False
hs_c_8ee74ebfac,usr_01743,barbara.taylor21@works.io,Barbara,Taylor,United States,lead,Paid Social,free,2024-07-14,2024-09-06,E-commerce,1-10,True
hs_c_8486755de4,usr_01744,justin.green11@startup.ai,Justin,Green,United States,customer,Direct,pro,2024-07-14,2024-08-24,Education,11-50,True
hs_c_07957fe135,usr_01746,brandon.adams12@works.io,Brandon,Adams,United States,customer,Paid Search,business,2024-07-15,2024-08-07,E-commerce,11-50,True
hs_c_000f20fc9d,usr_01747,david.davis31@company.io,David,Davis,United States,customer,Paid Search,pro,2024-07-15,2024-07-17,SaaS,51-200,True
hs_c_e193c9ac8f,usr_01749,patricia.williams20@company.io,Patricia,Williams,United States,customer,Paid Search,business,2024-07-15,2024-09-11,Consulting,51-200,True
hs_c_b69e82e208,usr_01750,liam.king3@ventures.co,Liam,King,United States,lead,Paid Search,free,2024-07-15,2024-09-09,Legal,11-50,True
hs_c_6565268acd,usr_01752,oliver.williams75@company.io,Oliver,Williams,United States,lead,Organic Search,free,2024-07-15,2024-09-02,Media,1-10,True
hs_c_a688b57a96,usr_01754,aiden.smith72@techcorp.com,Aiden,Smith,Australia,lead,Paid Search,free,2024-07-16,2024-08-06,Healthcare,51-200,True
hs_c_90a6a8faae,usr_01755,ava.anderson33@digital.com,Ava,Anderson,United States,lead,Paid Social,free,2024-07-16,2024-08-29,Healthcare,1-10,True
hs_c_52d647fc9b,usr_01757,mary.mitchell99@works.io,Mary,Mitchell,UAE,customer,Referral,pro,2024-07-16,2024-09-13,Education,1-10,True
hs_c_b50a8e21e2,usr_01759,justin.kim76@company.io,Justin,Kim,United States,customer,Organic Search,business,2024-07-17,2024-08-08,Finance,11-50,True
hs_c_c7815e1bea,usr_01760,logan.brown33@digital.com,Logan,Brown,United States,lead,Paid Social,free,2024-07-17,2024-09-08,E-commerce,51-200,False
hs_c_2ab3e0096f,usr_01761,james.allen24@company.io,James,Allen,United States,lead,Referral,free,2024-07-17,2024-09-04,Healthcare,1-10,True
hs_c_7ba458a759,usr_01762,madison.baker51@labs.dev,Madison,Baker,United States,lead,Paid Search,free,2024-07-17,2024-08-27,Real Estate,1-10,True
hs_c_2d78695e61,usr_01763,aaron.kumar37@digital.com,Aaron,Kumar,Sweden,lead,Referral,free,2024-07-17,2024-07-19,E-commerce,1-10,True
hs_c_89e37b8158,usr_01764,michael.smith7@digital.com,Michael,Smith,United States,lead,Paid Search,free,2024-07-17,2024-08-22,SaaS,11-50,True
hs_c_8b06e0510f,usr_01765,aaron.smith49@labs.dev,Aaron,Smith,United States,customer,Paid Social,pro,2024-07-17,2024-09-08,Real Estate,1-10,True
hs_c_4c1da4e99d,usr_01766,michael.brown83@company.io,Michael,Brown,United States,customer,Referral,business,2024-07-18,2024-07-19,E-commerce,11-50,True
hs_c_4fdc00b42e,usr_01767,lily.green54@techcorp.com,Lily,Green,United States,customer,Paid Search,business,2024-07-18,2024-08-09,SaaS,11-50,True
hs_c_c8fb3eab3c,usr_01768,justin.williams19@techcorp.com,Justin,Williams,United States,lead,Paid Search,free,2024-07-18,2024-08-23,Finance,11-50,True
hs_c_69385d8163,usr_01769,aaron.white61@gmail.com,Aaron,White,United States,customer,Paid Search,pro,2024-07-18,2024-09-06,Consulting,1-10,True
hs_c_c463ac81ca,usr_01772,jennifer.adams5@gmail.com,Jennifer,Adams,United States,customer,Paid Search,pro,2024-07-19,2024-09-12,Media,11-50,True
hs_c_9cf98a8344,usr_01773,chloe.roberts2@yahoo.com,Chloe,Roberts,United States,customer,Paid Search,pro,2024-07-19,2024-09-03,Real Estate,1-10,True
hs_c_f562ab7ea9,usr_01775,grace.moore25@techcorp.com,Grace,Moore,United States,lead,Direct,free,2024-07-19,2024-08-28,E-commerce,51-200,True
hs_c_bd94f09215,usr_01777,mia.harris47@techcorp.com,Mia,Harris,United States,customer,Paid Search,pro,2024-07-20,2024-09-02,Marketing,51-200,True
hs_c_7f346ec601,usr_01779,aiden.wang95@startup.ai,Aiden,Wang,United States,customer,Organic Search,business,2024-07-20,2024-08-20,Healthcare,11-50,True
hs_c_62efe83ad9,usr_01782,sarah.wilson83@startup.ai,Sarah,Wilson,United States,lead,Referral,free,2024-07-21,2024-07-22,Media,11-50,True
hs_c_aec7f1a17f,usr_01783,aiden.anderson65@startup.ai,Aiden,Anderson,United States,lead,Referral,free,2024-07-21,2024-09-18,Consulting,51-200,True
hs_c_0681b1e593,usr_01785,isabella.davis67@gmail.com,Isabella,Davis,Sweden,customer,Referral,pro,2024-07-21,2024-08-27,Marketing,51-200,True
hs_c_e8e0521737,usr_01786,sarah.lee88@company.io,Sarah,Lee,United States,customer,Organic Search,pro,2024-07-21,2024-08-16,Healthcare,11-50,False
hs_c_77fe847ee4,usr_01787,michael.king51@works.io,Michael,King,United States,customer,Organic Search,business,2024-07-21,2024-08-19,Legal,51-200,False
hs_c_b10e5a60ee,usr_01788,adam.adams45@digital.com,Adam,Adams,United States,customer,Referral,pro,2024-07-21,2024-08-10,Education,51-200,True
hs_c_f68790f6b2,usr_01789,michael.harris92@company.io,Michael,Harris,Germany,customer,Paid Social,pro,2024-07-21,2024-09-09,SaaS,51-200,True
hs_c_0db3c0e7be,usr_01790,brandon.miller89@outlook.com,Brandon,Miller,Germany,lead,Referral,free,2024-07-21,2024-08-30,Finance,1-10,False
hs_c_ff075393ce,usr_01791,ethan.allen82@works.io,Ethan,Allen,United States,customer,Referral,pro,2024-07-21,2024-09-11,Marketing,1-10,False
hs_c_49dd8ab327,usr_01795,noah.white80@ventures.co,Noah,White,United States,lead,Paid Social,free,2024-07-22,2024-09-05,Real Estate,11-50,True
hs_c_8be808f10e,usr_01797,olivia.johnson50@labs.dev,Olivia,Johnson,United States,customer,Paid Search,business,2024-07-22,2024-08-02,Legal,1-10,False
hs_c_5679b3e531,usr_01798,mason.nguyen4@labs.dev,Mason,Nguyen,Australia,lead,Paid Social,free,2024-07-22,2024-08-26,Education,1-10,True
